id,location,match_id,shot_end_location,shot_outcome,competition_name,season_name
c9af8844-ffc3-48ce-849a-80f8c303778a,"[110.6, 43.7]",9783,"[120.0, 37.1, 5.6]",Off T,La Liga,2017/2018
aa791549-5256-4c40-a528-7fbf72645e0b,"[108.1, 25.5]",9783,"[110.0, 28.0]",Blocked,La Liga,2017/2018
4aecb3e7-fd4a-4be5-863a-2f40188bfde3,"[94.2, 44.5]",9783,"[103.1, 41.1]",Blocked,La Liga,2017/2018
f039d222-7ec4-4b41-9728-a066ece1d83b,"[111.4, 28.9]",9783,"[118.9, 36.8, 0.2]",Saved,La Liga,2017/2018
c8d8b114-8046-4567-9767-57b5d304c0b6,"[111.9, 35.6]",9783,"[120.0, 31.4]",Wayward,La Liga,2017/2018
e116232b-146d-42da-8377-830a2f616d16,"[109.7, 41.9]",9783,"[120.0, 42.7, 0.2]",Goal,La Liga,2017/2018
a49c5949-57f1-4157-bea0-b9c733ec2381,"[111.7, 38.3]",9783,"[120.0, 38.6, 1.3]",Goal,La Liga,2017/2018
a4383742-5f0d-4c93-a49b-89253615a6b4,"[112.0, 20.9]",9700,"[118.9, 35.6, 0.3]",Saved,La Liga,2017/2018
5b8a01e3-174d-4f7c-9491-d827a7ee528b,"[97.4, 52.5]",9700,"[107.0, 48.3]",Blocked,La Liga,2017/2018
697cc348-9d8b-435f-b697-bc6a05a459be,"[107.2, 51.5]",9700,"[108.2, 50.5]",Blocked,La Liga,2017/2018
119670c1-f387-43b8-8cd3-87cae1f58197,"[112.0, 36.6]",9700,"[118.1, 37.4, 0.4]",Saved,La Liga,2017/2018
916b3aa2-9623-404d-84f8-cffd74b63341,"[115.8, 42.5]",9700,"[120.0, 39.9, 1.0]",Goal,La Liga,2017/2018
5be40a77-ca9b-420f-b813-9dc7f57a91d2,"[109.6, 31.0]",9700,"[120.0, 39.0, 0.3]",Goal,La Liga,2017/2018
13b1fe78-b8e9-4ff3-995c-60bc638243b5,"[89.0, 42.1]",9700,"[120.0, 45.9, 6.9]",Off T,La Liga,2017/2018
099d2bef-da15-47d4-9280-6e453b59893f,"[112.8, 27.0]",9700,"[114.2, 36.6]",Wayward,La Liga,2017/2018
6ba70c7b-c1dd-404e-9ad3-07259fb5f61a,"[112.1, 32.5]",9700,"[112.9, 33.2]",Blocked,La Liga,2017/2018
97b9535c-cbae-4fcf-8cfe-9f98a551033c,"[117.4, 31.7]",9700,"[120.0, 36.0, 0.5]",Post,La Liga,2017/2018
bccc1a89-e81c-4764-aac4-85ad06a93eed,"[102.0, 50.9]",9700,"[102.9, 50.4]",Blocked,La Liga,2017/2018
efb4b70c-72e9-4af3-93d9-89349c629c6b,"[111.4, 36.4]",9700,"[117.3, 39.2, 1.0]",Saved,La Liga,2017/2018
0e7ccb04-d372-401c-9452-14731ee2ebaa,"[91.8, 55.4]",9700,"[95.6, 53.9]",Blocked,La Liga,2017/2018
0a5650f1-8170-4b04-9259-3c528d6978e2,"[92.2, 30.9]",9700,"[120.0, 46.5, 1.3]",Off T,La Liga,2017/2018
dc773f55-3a5b-4ff0-b816-f8847859696d,"[114.4, 51.3]",9700,"[120.0, 45.0, 4.8]",Off T,La Liga,2017/2018
e8dbcea1-8576-428a-80fb-470a512c3ead,"[112.7, 28.1]",9700,"[120.0, 35.0, 0.0]",Off T,La Liga,2017/2018
528740d7-f722-4fb5-ab48-c29d633bd0bf,"[112.8, 35.8]",9700,"[120.0, 37.4, 1.3]",Goal,La Liga,2017/2018
7966c1be-2292-48ea-a2c5-9a7ed23efd2d,"[104.1, 38.3]",9700,"[105.7, 38.7, 0.0]",Saved,La Liga,2017/2018
e0320338-2572-439e-b2b6-ad781ba80e67,"[111.0, 41.0]",9700,"[119.0, 37.8, 1.6]",Saved,La Liga,2017/2018
a29ee307-7105-482f-a42d-cd94eea16487,"[113.2, 37.1]",9700,"[114.0, 37.1]",Blocked,La Liga,2017/2018
5ab1830e-f526-4da3-be70-4a769c6d8f4a,"[113.2, 35.0]",9700,"[119.0, 36.8, 1.1]",Saved,La Liga,2017/2018
d94369ae-61b9-4cc0-9fdb-21bcc54c1ef7,"[107.7, 27.7]",9700,"[109.0, 29.3]",Blocked,La Liga,2017/2018
5fb64dcc-83f9-4437-8619-080dcc66854f,"[93.3, 43.8]",9700,"[116.5, 41.1, 0.8]",Saved,La Liga,2017/2018
b6117485-15ee-47f7-b7f4-46087511a94d,"[111.2, 45.2]",9700,"[120.0, 36.7, 1.4]",Goal,La Liga,2017/2018
c191d207-a9f4-42e1-8606-30b83b75de5f,"[106.8, 40.8]",9700,"[120.0, 42.1, 4.1]",Off T,La Liga,2017/2018
fabfdca5-64bb-461f-bbb3-45b13731be66,"[115.5, 48.5]",9700,"[120.0, 45.0, 0.0]",Off T,La Liga,2017/2018
9538f976-1257-4b78-97e4-32ce64e38490,"[94.2, 56.2]",9700,"[120.0, 46.6, 6.3]",Off T,La Liga,2017/2018
15fd1855-56be-4f9e-a342-083bb368eea1,"[102.4, 34.5]",9700,"[107.1, 35.6]",Blocked,La Liga,2017/2018
630c38bb-3221-4aea-8d93-34552e45f2e4,"[115.0, 43.5]",9700,"[120.0, 45.5, 1.8]",Off T,La Liga,2017/2018
47a5fcf6-caf7-4894-902a-bd5dc77eb2e2,"[112.7, 29.8]",9700,"[114.6, 33.3, 0.3]",Saved,La Liga,2017/2018
65f6b717-dd5a-4863-81a8-d29f2192c978,"[109.6, 41.7]",9700,"[120.0, 43.1, 4.3]",Off T,La Liga,2017/2018
fb38d4af-fdfe-4e09-9684-7777fad5a213,"[93.4, 38.1]",9700,"[102.9, 37.3]",Blocked,La Liga,2017/2018
0d4df5c6-1ba8-459c-b95d-ac90f46df230,"[110.3, 23.7]",9860,"[118.8, 35.9, 0.3]",Saved,La Liga,2017/2018
b41838ea-b6b7-4cdc-bb66-8a9f5970018b,"[86.6, 22.4]",9860,"[120.0, 35.5, 0.9]",Off T,La Liga,2017/2018
94823fae-2e72-4a46-a745-3256c140df53,"[107.0, 33.1]",9860,"[120.0, 46.0, 0.9]",Off T,La Liga,2017/2018
165b0bb4-3b76-4569-9f6f-155fb7e81537,"[111.1, 28.5]",9860,"[112.1, 30.1]",Blocked,La Liga,2017/2018
fdca7663-b328-4b5b-9736-a44ad344605a,"[106.8, 26.5]",9860,"[108.3, 28.0]",Blocked,La Liga,2017/2018
d6c171af-f75b-4e6f-91ef-4f470b582d35,"[118.8, 39.0]",9860,"[120.0, 32.5, 0.5]",Off T,La Liga,2017/2018
e492e6a4-771d-4d52-8905-8cebdcd7f1fd,"[89.0, 23.0]",9860,"[118.0, 37.0, 0.9]",Saved,La Liga,2017/2018
7941169a-c626-49a8-b65d-c5a9f3ef73b8,"[90.7, 33.5]",9860,"[93.5, 33.9]",Blocked,La Liga,2017/2018
f4edb47d-d21b-4395-8c64-5bdcdfbfa383,"[113.5, 26.3]",9860,"[119.7, 61.5]",Wayward,La Liga,2017/2018
bfe904f7-f856-4d28-804a-6f12736e437d,"[112.0, 40.2]",9860,"[120.0, 34.0, 1.3]",Off T,La Liga,2017/2018
30c794b2-899e-457d-9efd-60b182d76d57,"[92.3, 19.7]",9860,"[94.8, 21.4]",Blocked,La Liga,2017/2018
70f26006-2596-431a-a185-a2c37698c091,"[107.4, 38.1]",9860,"[111.4, 30.5]",Wayward,La Liga,2017/2018
03f33865-123d-42d6-911d-e6a7a42e691e,"[105.0, 55.0]",9860,"[118.0, 41.0, 0.1]",Saved,La Liga,2017/2018
d5a99bfe-dbd6-41fb-88a8-f0bd6d294088,"[112.9, 36.0]",9860,"[120.0, 41.0, 0.1]",Goal,La Liga,2017/2018
85f0e815-16a2-46b9-98c0-8f68dc45d1bb,"[109.8, 39.5]",9860,"[119.2, 37.4, 0.5]",Saved,La Liga,2017/2018
ff799ef1-808f-4adf-a4b3-9043b75e7f62,"[101.4, 35.6]",9860,"[120.0, 44.0, 5.2]",Off T,La Liga,2017/2018
2af4d511-841a-49fb-b682-0d0d194a97eb,"[92.1, 29.3]",9860,"[101.3, 33.3]",Blocked,La Liga,2017/2018
af2f0e18-ed1d-4810-90b4-df6ba647db94,"[118.5, 43.4]",9860,"[120.0, 45.1]",Wayward,La Liga,2017/2018
dc60ef4e-8c92-4ae7-ba76-76ab0b29b5e5,"[110.6, 29.7]",9860,"[116.6, 35.6, 1.2]",Saved,La Liga,2017/2018
3c4d7a12-5b1d-476d-a7b1-6a2752e1cdfc,"[107.0, 38.0]",9860,"[120.0, 36.3, 0.3]",Goal,La Liga,2017/2018
d3d8faf5-ed02-471c-ae7e-2c07e96e98a5,"[96.1, 25.4]",9860,"[104.4, 30.0]",Blocked,La Liga,2017/2018
3bb9004e-53d1-4ddb-88f2-ec4efa188a1c,"[113.1, 48.8]",9860,"[119.0, 42.0]",Blocked,La Liga,2017/2018
0b389327-d2fb-4f91-9d8a-eb7c09a9200e,"[111.6, 31.0]",9860,"[120.0, 36.0, 2.4]",Off T,La Liga,2017/2018
1b4f4be2-9f85-48ce-84ce-4f2a82ba3ebc,"[103.8, 25.4]",9860,"[109.9, 32.7]",Blocked,La Liga,2017/2018
9f5f1b63-ea33-433a-895d-7260e5003492,"[118.8, 49.5]",9860,"[120.0, 44.0, 1.3]",Post,La Liga,2017/2018
c81e9854-729f-4066-a913-5846923310c7,"[106.8, 30.2]",9860,"[120.0, 35.0, 0.2]",Off T,La Liga,2017/2018
3d0ed328-40fd-4e77-86ac-7f291b7df6a2,"[104.8, 46.0]",9860,"[106.4, 45.5]",Blocked,La Liga,2017/2018
7d6c9abc-809e-48d1-bf8f-e8e4b4a4dc05,"[114.1, 46.2]",9860,"[115.1, 45.1, 0.2]",Saved,La Liga,2017/2018
c6eaddcd-81d2-4464-828b-921ab84fbac8,"[109.2, 56.0]",9860,"[120.0, 46.0, 2.0]",Off T,La Liga,2017/2018
3554e3dd-b9f0-4c12-a79e-33f782180f54,"[88.0, 44.3]",9860,"[120.0, 31.2, 0.4]",Off T,La Liga,2017/2018
24dda33b-d110-4c18-a38e-efbd9221a826,"[103.3, 57.3]",9860,"[120.0, 31.1, 0.5]",Off T,La Liga,2017/2018
0b6f0bf3-c23a-497b-9b2b-7c7e907b6b15,"[108.9, 29.0]",9860,"[109.9, 30.0]",Blocked,La Liga,2017/2018
87b2938c-9311-48fa-8fae-0884c069cb59,"[92.2, 45.3]",9860,"[120.0, 33.0, 2.4]",Off T,La Liga,2017/2018
5b1fc3d8-35ef-4ee1-adad-31130de5696c,"[99.2, 52.5]",9860,"[120.0, 36.7, 4.9]",Off T,La Liga,2017/2018
63bbb551-0574-4c7a-8143-15fd3e93ee0a,"[112.0, 55.0]",9860,"[117.6, 43.0, 0.6]",Saved,La Liga,2017/2018
7eb52689-e0ab-4405-9cc7-cdaa8cfd25d0,"[105.4, 32.9]",9860,"[110.0, 36.0]",Blocked,La Liga,2017/2018
0ce6b48a-a035-4f66-8aab-97d667aa497a,"[116.2, 29.1]",9860,"[119.7, 35.8, 1.1]",Saved,La Liga,2017/2018
fbf5f943-db34-4b61-9c1a-f51ae02789a1,"[113.7, 32.6]",9860,"[120.0, 44.1, 0.7]",Post,La Liga,2017/2018
b829e5f0-5ae8-4f31-aa35-4bc4227968d2,"[101.6, 45.1]",9860,"[105.1, 44.1]",Blocked,La Liga,2017/2018
2c72b81e-4349-44df-9f84-2cd16e0f9b40,"[113.8, 47.8]",9860,"[115.8, 36.2]",Blocked,La Liga,2017/2018
900a74c5-b94e-47ee-82eb-9e38165c3638,"[116.2, 35.0]",9860,"[120.0, 37.1, 2.3]",Goal,La Liga,2017/2018
b25bf3f7-7fbe-476f-906c-c51ff4fc0f9b,"[94.7, 39.2]",9860,"[120.0, 36.7, 0.6]",Goal,La Liga,2017/2018
54efc54d-5697-40cd-ab48-84c1c441bedc,"[91.4, 23.1]",9695,"[119.9, 40.0, 2.4]",Saved,La Liga,2017/2018
7f59cc6b-6dc0-410b-9e85-0179d2fa9094,"[104.0, 29.9]",9695,"[105.7, 30.8]",Blocked,La Liga,2017/2018
efa0f2aa-b11c-4f6d-b526-a06dc81399b9,"[89.0, 46.3]",9695,"[117.7, 39.4, 0.3]",Saved,La Liga,2017/2018
93bfe92d-2a42-430f-8427-e086397d606e,"[100.3, 45.1]",9695,"[117.6, 41.6, 1.1]",Saved,La Liga,2017/2018
18ab5ce5-c4fd-4f65-a53d-849a55dda7bc,"[101.0, 33.0]",9695,"[120.0, 45.8, 0.2]",Off T,La Liga,2017/2018
6b4c2c2f-6faf-4728-9326-ff3401b6e40a,"[91.6, 52.1]",9695,"[119.4, 43.1, 0.5]",Saved,La Liga,2017/2018
2d2c4975-9997-4da1-90d4-3952baad109d,"[96.5, 44.6]",9695,"[118.5, 43.0, 0.6]",Saved,La Liga,2017/2018
cffa2ac1-4064-4a8d-8f95-2aa3bc3bdabd,"[116.8, 51.0]",9695,"[118.2, 44.9, 0.1]",Saved,La Liga,2017/2018
4dfbd5ae-feac-493f-8fa9-3815de900c7d,"[107.2, 47.4]",9695,"[108.4, 46.4]",Blocked,La Liga,2017/2018
2a09b547-7ba5-4d92-b359-989c2f7f8b44,"[99.7, 33.9]",9695,"[111.4, 34.8]",Wayward,La Liga,2017/2018
bf463afa-562c-4cba-90f8-c07a03b1ad12,"[91.9, 29.8]",9695,"[104.6, 34.4]",Blocked,La Liga,2017/2018
beac54cc-b511-440b-aab9-e0dc8d286827,"[101.6, 29.2]",9695,"[120.0, 46.1, 0.0]",Off T,La Liga,2017/2018
ec0134b1-e01e-4975-9ebe-42dae3b3e45f,"[113.9, 42.2]",9695,"[120.0, 40.1, 6.5]",Off T,La Liga,2017/2018
1d7dc2d6-b417-47c1-b3da-3471bd9c0d5f,"[113.3, 27.6]",9695,"[115.2, 30.6]",Blocked,La Liga,2017/2018
32754b05-227b-4ecb-92c8-5897d357c146,"[117.2, 37.1]",9695,"[120.0, 37.5, 0.5]",Goal,La Liga,2017/2018
eb2b4b25-e826-4dc4-9442-633bde317e04,"[106.5, 26.1]",9695,"[118.4, 80.0]",Wayward,La Liga,2017/2018
021891b4-0f31-4963-8955-57ff87ce63fe,"[97.3, 35.8]",9695,"[117.5, 37.9, 1.0]",Saved,La Liga,2017/2018
1152e759-c6f1-4750-b5ae-9a39c0da06e1,"[113.3, 34.5]",9695,"[120.0, 43.6, 1.6]",Goal,La Liga,2017/2018
ce652d2d-f850-48d5-ad92-b6ba375e22cc,"[113.2, 36.0]",9695,"[120.0, 37.0, 7.5]",Off T,La Liga,2017/2018
3b0890c3-6134-48ce-a9d3-c4602225eab2,"[106.1, 55.8]",9695,"[120.0, 45.4, 2.4]",Off T,La Liga,2017/2018
b27751a2-09c5-4a1a-a708-3bcba780507c,"[111.2, 28.6]",9695,"[120.0, 41.4, 4.7]",Off T,La Liga,2017/2018
e5c801e8-ffb6-4f5d-a1f7-084e60e4e38c,"[89.4, 30.8]",9794,"[99.6, 29.9]",Blocked,La Liga,2017/2018
18e30420-7222-4dfb-ab89-d18077a4b4d1,"[107.4, 42.0]",9794,"[108.9, 41.6]",Blocked,La Liga,2017/2018
c2d6054f-6565-4b70-afed-0b114f1284cf,"[109.1, 48.9]",9794,"[120.0, 58.9, 0.4]",Off T,La Liga,2017/2018
6a7292e4-67a8-407b-82ec-b24ff3fd3652,"[100.9, 50.2]",9794,"[103.3, 48.8]",Blocked,La Liga,2017/2018
1e46d092-3e30-4f02-9d17-b0580bd7bf0f,"[98.4, 32.5]",9794,"[101.5, 34.1]",Blocked,La Liga,2017/2018
98d1676a-6160-4b9a-b47c-d4a59a935208,"[91.6, 27.9]",9794,"[118.1, 42.1, 1.8]",Saved,La Liga,2017/2018
c1e0ef24-d5f8-463f-b4ed-304eeda96630,"[84.9, 28.9]",9794,"[95.5, 30.4]",Blocked,La Liga,2017/2018
c2d7b39e-e800-428c-858a-650e63bb83cc,"[112.4, 44.4]",9794,"[120.0, 9.4, 0.9]",Off T,La Liga,2017/2018
6028f8ef-ab4e-4b23-8a7e-27100a9a6891,"[109.5, 36.8]",9794,"[120.0, 35.2, 0.2]",Off T,La Liga,2017/2018
9a736218-b438-400d-ac70-f8f986150d64,"[97.2, 29.5]",9794,"[117.1, 41.5, 0.3]",Saved,La Liga,2017/2018
595326bc-39a8-4523-ac0b-d426763eca3a,"[91.0, 75.0]",9794,"[120.0, 44.5, 3.8]",Off T,La Liga,2017/2018
a0f69162-0fb8-427b-9938-11dc8c8cc301,"[101.0, 29.8]",9794,"[120.0, 39.9, 3.9]",Off T,La Liga,2017/2018
999eaa93-ca93-48e0-b17a-148c22122fb7,"[112.5, 55.4]",9794,"[117.4, 44.2, 1.6]",Saved,La Liga,2017/2018
0fd6e3d5-c3cf-4791-a297-34efa8282a52,"[89.1, 31.7]",9794,"[120.0, 39.2, 5.8]",Off T,La Liga,2017/2018
112cd7ee-02eb-4953-91ca-ece77e5154f8,"[89.7, 47.0]",9794,"[120.0, 42.3, 4.3]",Off T,La Liga,2017/2018
1c6462b2-1458-4ac0-8858-3023f9174783,"[110.1, 37.2]",9794,"[118.7, 38.3, 2.2]",Saved,La Liga,2017/2018
3a7b7f55-0b9f-4e1d-8fcb-fcedbc4a7310,"[109.6, 52.2]",9794,"[110.7, 51.1]",Blocked,La Liga,2017/2018
8dd63857-6413-4d31-b2c3-62845948d270,"[110.7, 41.7]",9794,"[120.0, 34.0, 0.9]",Off T,La Liga,2017/2018
8ad2b1a2-88d4-404b-b60b-527df11095bd,"[94.2, 52.8]",9794,"[117.1, 39.1, 0.3]",Saved,La Liga,2017/2018
a4565ab3-35e4-4252-a1b8-4c7fed588d09,"[96.0, 37.4]",9794,"[119.2, 36.7, 0.9]",Saved,La Liga,2017/2018
cf93608c-b551-4432-b345-f539f16717ea,"[111.3, 37.4]",9794,"[118.5, 39.7, 2.1]",Saved,La Liga,2017/2018
144c7ff1-ecf4-45b3-9c6d-b42487dafe29,"[84.8, 49.5]",9794,"[117.3, 39.9, 2.0]",Saved,La Liga,2017/2018
3569c552-b4fc-43eb-a564-363922ca2f0d,"[101.8, 24.4]",9717,"[105.3, 27.7]",Blocked,La Liga,2017/2018
b87cf40d-f93d-4f33-ad77-47b64cf4763b,"[111.3, 35.5]",9717,"[120.0, 36.1, 2.9]",Post,La Liga,2017/2018
ff65700a-bc72-426c-90ba-92adc44b52b0,"[105.0, 47.7]",9717,"[118.5, 42.8, 2.4]",Saved,La Liga,2017/2018
63e2ba14-a871-4f16-80bf-2769d943b1cd,"[109.8, 47.8]",9717,"[119.3, 43.4, 1.5]",Saved,La Liga,2017/2018
61dcaa5a-51ee-48bb-bd74-171d10793b49,"[96.3, 33.6]",9717,"[118.7, 36.9, 1.5]",Saved,La Liga,2017/2018
42d7a51f-977c-4147-b0d0-576bb63e02d5,"[112.0, 44.8]",9717,"[118.0, 41.8, 1.0]",Saved,La Liga,2017/2018
b948c5b1-beb2-45ee-a66c-f0dc871cea1d,"[92.5, 22.5]",9717,"[120.0, 49.8, 4.8]",Off T,La Liga,2017/2018
865f2839-4224-46f7-baa5-8748f23fd0cc,"[97.7, 45.1]",9717,"[120.0, 44.9, 0.8]",Off T,La Liga,2017/2018
44fedeb8-1d49-445b-a6a8-92d9694cc016,"[100.4, 37.4]",9717,"[120.0, 35.2, 0.2]",Off T,La Liga,2017/2018
6c256ace-75f6-4aaf-b67e-00fd5b3b347c,"[106.1, 26.6]",9717,"[109.4, 29.8]",Blocked,La Liga,2017/2018
2a1bcb70-6bf5-4fa6-957c-7f8952f442d8,"[107.4, 42.4]",9717,"[120.0, 35.7, 4.4]",Off T,La Liga,2017/2018
0f3964f9-7493-4830-aa72-4597bf804547,"[115.0, 36.5]",9717,"[117.6, 37.4, 0.2]",Saved,La Liga,2017/2018
55ef24f6-2a07-4b67-8c26-3a53f0db5173,"[106.0, 39.1]",9717,"[120.0, 44.7, 0.2]",Off T,La Liga,2017/2018
31a11948-1bbe-4316-a779-6fbd1cd49b67,"[70.0, 71.2]",9717,"[120.0, 23.5, 4.0]",Off T,La Liga,2017/2018
4904da49-a30e-492b-8573-7e4b4282f38f,"[115.3, 34.6]",9717,"[120.0, 44.0, 1.1]",Post,La Liga,2017/2018
b40ed92d-cec1-4ced-9c90-2684a20604af,"[100.1, 45.2]",9717,"[104.0, 44.0]",Blocked,La Liga,2017/2018
ad7a8356-11b3-43af-8e4f-ff2e9437b87a,"[107.4, 31.9]",9717,"[120.0, 35.4, 1.1]",Off T,La Liga,2017/2018
0178fedf-9a46-4eec-8315-4af0422bb6e3,"[113.1, 42.1]",9717,"[120.0, 41.1, 0.2]",Goal,La Liga,2017/2018
e79a1b3e-d6c9-480d-ae6d-efc8ae286c10,"[89.1, 45.8]",9717,"[117.4, 40.1, 2.0]",Saved,La Liga,2017/2018
bbb8515d-9861-4b1d-b632-a02fc2e05fe9,"[98.4, 27.2]",9717,"[118.1, 40.0, 1.5]",Saved,La Liga,2017/2018
e3a32013-3124-43bd-b9ec-2e7a78f1c7f1,"[91.5, 48.0]",9717,"[94.2, 47.3]",Blocked,La Liga,2017/2018
b625bc54-8104-4eff-bc56-f02bf3c67036,"[109.8, 49.7]",9717,"[120.0, 46.1, 0.8]",Off T,La Liga,2017/2018
c0c98cd7-8d88-434a-a8a9-1a4f49eb56b0,"[108.7, 43.1]",9717,"[120.0, 42.7, 1.2]",Goal,La Liga,2017/2018
b1e7647a-46a2-43f9-abd3-34e4f4dc575e,"[98.9, 27.7]",9717,"[119.0, 39.8, 0.9]",Saved,La Liga,2017/2018
08451aa7-4898-48e1-993e-8f5f9a38f673,"[111.2, 53.5]",9717,"[113.4, 50.4, 0.2]",Saved,La Liga,2017/2018
9805dbfb-a526-4938-b9a8-d6c16b0d1352,"[91.9, 43.6]",9673,"[101.7, 41.5]",Blocked,La Liga,2017/2018
baebc874-a7fa-47a2-b895-c4586219f0ee,"[107.4, 27.2]",9673,"[117.9, 37.8, 0.2]",Saved,La Liga,2017/2018
6256e3cf-a4ec-48a0-ab7f-6923eb19d9f2,"[113.4, 34.3]",9673,"[118.4, 40.3]",Blocked,La Liga,2017/2018
e6aed502-3f56-4b97-8043-52437a35d3a0,"[106.0, 47.8]",9673,"[111.4, 44.8, 2.0]",Saved,La Liga,2017/2018
8f50d92b-5ecd-4ccf-ac94-a678aa34df77,"[99.9, 44.5]",9673,"[120.0, 33.7, 5.5]",Off T,La Liga,2017/2018
ff007687-3cdd-480b-ae9e-e10a651728ef,"[96.7, 33.0]",9673,"[120.0, 46.1, 2.0]",Off T,La Liga,2017/2018
ff0f9722-51a0-465f-87df-ab89ef07f36b,"[113.8, 26.8]",9673,"[120.0, 33.3, 1.4]",Off T,La Liga,2017/2018
f9cb5283-7523-4f1e-b763-f4987905af6b,"[104.8, 52.3]",9673,"[106.0, 51.2]",Blocked,La Liga,2017/2018
bad10ba4-ef28-4bc7-b2a8-590dd9f37fca,"[102.0, 48.9]",9673,"[120.0, 33.2, 4.0]",Off T,La Liga,2017/2018
9184b707-ddce-425a-84fd-8e8721a4aa59,"[95.5, 29.5]",9673,"[120.0, 46.1, 2.6]",Off T,La Liga,2017/2018
0ec8aa78-a868-4746-ad1c-4e3886e61262,"[107.5, 37.3]",9673,"[120.0, 38.3, 4.0]",Off T,La Liga,2017/2018
59b693ed-2d6d-4811-96e3-ba421c414129,"[103.6, 47.8]",9673,"[120.0, 42.9, 0.2]",Goal,La Liga,2017/2018
45e070fc-3e73-4dd4-a7dd-b67eeb03f7ee,"[110.8, 33.3]",9673,"[118.9, 36.9, 1.7]",Saved,La Liga,2017/2018
e5cf368f-6990-4e25-95e9-f1a77c962be0,"[103.1, 31.6]",9673,"[120.0, 39.6, 3.8]",Off T,La Liga,2017/2018
05b6c21e-9615-4c31-a9b1-7e748ad5c642,"[100.8, 37.1]",9673,"[120.0, 41.1, 5.4]",Off T,La Liga,2017/2018
b2b93ff3-08c5-4056-854a-ab350da620dc,"[87.2, 50.1]",9673,"[120.0, 48.0, 5.4]",Off T,La Liga,2017/2018
836f1471-d7f3-487f-9580-5478576374eb,"[104.2, 23.6]",9673,"[106.8, 26.5]",Blocked,La Liga,2017/2018
2d64ff98-d51e-4bc8-aa0f-70400f3b1439,"[106.8, 32.6]",9673,"[107.8, 33.3]",Blocked,La Liga,2017/2018
a28cb82d-ea38-46a1-b455-b91edef42767,"[111.1, 36.9]",9673,"[120.0, 43.2, 2.0]",Goal,La Liga,2017/2018
d14241f9-6d99-44de-b94e-4cbfe1cfe7e9,"[95.6, 54.0]",9673,"[120.0, 42.7, 2.8]",Post,La Liga,2017/2018
649cb11c-488b-42c8-b03c-998c88748415,"[113.0, 42.3]",9673,"[120.0, 39.8, 1.3]",Goal,La Liga,2017/2018
ebeedaf3-13b0-4751-bc43-0337ff8f41a6,"[106.0, 49.3]",9673,"[109.3, 46.9]",Blocked,La Liga,2017/2018
f397086f-00ed-4e6d-901f-c56516d9bde4,"[103.0, 33.7]",9673,"[117.1, 36.4, 0.2]",Saved,La Liga,2017/2018
ea87d4c2-2824-4ac7-89bd-35fdd2441bd1,"[102.4, 26.1]",9673,"[104.4, 28.0]",Blocked,La Liga,2017/2018
b611d130-ec18-4b9c-88e1-6ac89f154544,"[93.5, 47.5]",9673,"[105.3, 45.9]",Blocked,La Liga,2017/2018
b7f7634a-5b17-4f71-a0fa-85531612cac3,"[96.1, 43.2]",9673,"[117.5, 42.5, 0.2]",Saved,La Liga,2017/2018
eb628fbd-7857-4597-826b-ccb9b52a78cc,"[115.7, 36.5]",9650,"[120.0, 42.6, 1.2]",Goal,La Liga,2017/2018
ea91aec1-773d-4dd7-8dc8-e307f5b0090e,"[108.9, 56.4]",9650,"[111.5, 44.2]",Wayward,La Liga,2017/2018
7eed32ca-1e24-4721-ae6e-1679aa5a5224,"[110.2, 38.5]",9650,"[120.0, 34.6, 0.9]",Off T,La Liga,2017/2018
9b42924b-4397-4a25-8501-4c998dee4138,"[89.7, 32.5]",9650,"[97.5, 33.8]",Blocked,La Liga,2017/2018
1dfca41d-8da0-43fc-9638-de3304474318,"[99.0, 42.4]",9650,"[108.0, 43.0]",Blocked,La Liga,2017/2018
218f7e4e-0bc2-405d-8ab4-fa31b56e5830,"[100.5, 43.0]",9650,"[103.6, 41.1]",Wayward,La Liga,2017/2018
cbc7815b-fdc5-46f8-b743-20e602835fea,"[112.0, 32.5]",9650,"[120.0, 65.7]",Wayward,La Liga,2017/2018
6eda24b7-9cb7-4506-956b-42bb18b20c37,"[109.3, 23.9]",9650,"[110.8, 26.5]",Blocked,La Liga,2017/2018
6b5c1766-d469-4fd5-8de3-0de6d375b425,"[88.6, 44.0]",9650,"[116.2, 41.0, 1.1]",Saved,La Liga,2017/2018
a046263c-4a72-4c8b-898a-34b701fdc12f,"[109.4, 24.8]",9650,"[118.0, 36.4, 0.2]",Saved,La Liga,2017/2018
9de54125-8f04-4707-bedb-03654376cdc0,"[107.4, 32.3]",9650,"[120.0, 43.7, 2.4]",Goal,La Liga,2017/2018
01a98046-6e18-4454-bd59-c0e93336e2e5,"[108.7, 48.8]",9650,"[120.0, 44.1, 0.3]",Off T,La Liga,2017/2018
c1cf511c-036f-42da-867d-95731b9574e2,"[106.8, 40.9]",9650,"[109.8, 41.0]",Blocked,La Liga,2017/2018
1eccf7c8-4d34-48ed-bf96-a8cd11c14657,"[104.7, 42.6]",9650,"[117.0, 40.8, 1.0]",Saved,La Liga,2017/2018
7226a7d8-8f48-4ff6-a0f9-cdaa71e95710,"[90.0, 47.2]",9650,"[120.0, 34.2, 0.2]",Off T,La Liga,2017/2018
aa70c378-2011-4f35-a2c6-58bfd294b58f,"[112.1, 44.2]",9650,"[120.0, 44.4, 0.2]",Off T,La Liga,2017/2018
